Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL,FHC",RCMP - Central Heating Plant,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,MI,,100174.0,,,,,,,,0.0,,,,,"SPR,WET",RCMP - Central Heating Plant,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,FHC,RCMP - Central Heating Plant,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"SPR,WET",RCMP - National Police Services - NPS,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL,FHC",RCMP - National Police Services - NPS,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,MI,,100174.0,,,,,,,,0.0,,,,,"SPR,WET",RCMP - National Police Services - NPS,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,FHC,RCMP - National Police Services - NPS,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,FE,RCMP - Guard House,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,FE,RCMP - Guard House,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"HYD,SPR,WET,PREACTION",RCMP - Canadian Police Info Centre - CPIC/CIO,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL,FHC",RCMP - Canadian Police Info Centre - CPIC/CIO,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,MI,,100174.0,,,,,,,,0.0,,,,,"SPR,WET,PREACTION",RCMP - Canadian Police Info Centre - CPIC/CIO,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,FHC,RCMP - Canadian Police Info Centre - CPIC/CIO,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,SAI,,100174.0,,,,,,,,0.0,,,,,PREACTION,RCMP - Canadian Police Info Centre - CPIC/CIO,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shepherds of Good Hope-Sprinkler,18-1001JP-REV,AI,,NA,,,,,,,,0.0,,,,,"SPR,WET",1053-1057 Merivale Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shepherds of Good Hope-Fire Alarm,18-1001JP-REV,AI,,NA,,,,,,,,0.0,,,,,FA,1053-1057 Merivale Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shepherds of Good Hope-Route,18-1001JP-REV,AI,,NA,,,,,,,,0.0,,,,,"FE,EL,FHC",1053-1057 Merivale Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL",CEF #6 - Hydro Vault,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,"FE,EL",CEF #6 - Hydro Vault,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,AI,,100174.0,,,,,,,,0.0,,,,,HYD,RCMP - All Sites,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FP,HYD","241 Cite des Jeunes, Asticou",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Gold Key Management Corporation-Fire Alarm,11-1519,AI,,NA,,,,,,,,690.0,,,,,FA,512 Rochester Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Gold Key Management Corporation-Route,11-1519,AI,,NA,,,,,,,,690.0,,,,,"FE,EL",512 Rochester Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Fire Alarm,Tender,MI,,100174.0,,,,,,,,0.0,,,,,FA,Sir Charles Tupper,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Fire Alarm,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FA,VOICE",Sir Charles Tupper,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Fire Alarm,Tender,MI,,100174.0,,,,,,,,0.0,,,,,FA,"79 Bentley Avenue, Uniform #2",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Fire Alarm,Tender,AI,,100174.0,,,,,,,,0.0,,,,,FA,"79 Bentley Avenue, Uniform #2",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,17-1339JP OR 17-1569-REV,SAI,,100174.0,,,,,,,,1387.2,,,,,PREACTION,"125 Sussex Dr, 2nd Floor,TwrA, ISIC Room (Global A",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Bank Note Company Limited-Route,18-1696BS,SAI,,NA,,,,,,,,0.0,,,,,FLCS,145 Richmond Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-ELs as per SNC standards,19-1280BS,AI,,100174.0,,2021-04-01,04/01/2019,2021-03-31,,,,810.0,,,,,,"555 MacKenzie Avenue, Connaught Building",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Fire Alarm,14-1765MT,MI,,100174.0,,2021-01-01,01/01/2014,2020-12-31,,,,400.0,,,,,FA,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,18-1196JP/18-1556,BI,,100174.0,,2021-01-01,01/01/2018,2020-12-31,,,,0.0,,,,,"SPR,WET","General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott and Russell-Monitoring Services  Fire,,MONITORING,,,,,,,,,,900.0,,,,,,"1350 Cameron Street, Hawkesbury (Ambulance Centre)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,9197397 Canada Inc. c/o Epic Realty Partners (Ottawa) Inc.-Sprinkler,16-1000MT,AI,,NA,,,,,,,,1380.0,,,,,"HYD,TS",2200 Walkley Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,9197397 Canada Inc. c/o Epic Realty Partners (Ottawa) Inc.-Fire Alarm,16-1000MT,AI,,NA,,,,,,,,1380.0,,,,,FA,2200 Walkley Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,9197397 Canada Inc. c/o Epic Realty Partners (Ottawa) Inc.-Route,16-1000MT,AI,,NA,,,,,,,,1380.0,,,,,"FE,FHC",2200 Walkley Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort ITF KS 400 Cumberland Street Inc. (was Dream)-Sprinkler,Tender,AI,,NA,,,,,,,,0.0,,,,,"FP,WET,DRY",400 Cumberland Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort ITF KS 400 Cumberland Street Inc. (was Dream)-Fire Alarm,Tender,AI,,NA,,,,,,,,0.0,,,,,"FA,VOICE",400 Cumberland Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort ITF KS 400 Cumberland Street Inc. (was Dream)-Route,Tender,AI,,NA,,,,,,,,0.0,,,,,"FE,FHC",400 Cumberland Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort ITF KS 400 Cumberland Street Inc. (was Dream)-Sprinkler,Tender,MI,,NA,,,,,,,,0.0,,,,,"SPR,WET,DRY",400 Cumberland Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort ITF KS 400 Cumberland Street Inc. (was Dream)-Fire Alarm,Tender,MI,,NA,,,,,,,,0.0,,,,,"FA,VOICE",400 Cumberland Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,MI,,100174.0,,,,,,,,0.0,,,,,"SPR,PREACTION","Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Fire Alarm,Tender,MI,,100174.0,,,,,,,,0.0,,,,,FA,"Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"SPR,PREACTION","Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Fire Alarm,Tender,AI,,100174.0,,,,,,,,0.0,,,,,FA,"Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OCSB-Sprinkler,Tender,AI,,NA,,,,,,,,0.0,,,,,HYD,Various Sites,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Fire Alarm,14-1765MT,AI,,100174.0,,,,,,,,2780.0,,,,,FA,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,18-1362JP,AI,,100174.0,,,,,,,,725.0,,,,,"SPR,WET","General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,,AI,,100174.0,,,,,,,,375.0,,,,,FHC,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,17-1187JP,AI,,100174.0,,,,,,,,400.0,,,,,FE,"General Records, Bldg. 15, 130 Goldenrod Driveway",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Sprinkler,12-1466,AI,,NA,,,,,,,,325.0,,,,,WET,1737 Woodward Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Route,12-1466,AI,,NA,,,,,,,,325.0,,,,,"FE,EL",1737 Woodward Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Sprinkler,12-1466,MI,,NA,100255,2021-01-01,01/01/2012,2020-12-31,,,,125.0,,,,,"SPR,WET",1737 Woodward Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Route,12-1466,MI,,NA,100255,2021-01-01,01/01/2012,2020-12-31,,,,125.0,,,,,"FE,EL",1737 Woodward Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Val Roca Management Inc.-Sprinkler,16-1721JS,AI,,NA,,,,,,,,4670.0,,,,,"FP,SPR,WET,DRY","556 Laurier Avenue West, CCC 289",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Val Roca Management Inc.-Fire Alarm,16-1721JS,AI,,NA,,,,,,,,4670.0,,,,,FA,"556 Laurier Avenue West, CCC 289",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Val Roca Management Inc.-Route,16-1721JS,AI,,NA,,,,,,,,4670.0,,,,,"FE,EL,FHC","556 Laurier Avenue West, CCC 289",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,"Transport Canada, Finance and Administration-Route",15-1247MT,MI,,NA,,2021-01-01,01/01/2015,2020-12-31,,,,275.0,,,,,FE,330 Sparks-Tower C and 112 Kent-Tower B,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Paramount Properties-Sprinkler,14-1859RS,AI,,NA,,,,,,,,580.0,,,,,"SPR,WET",80 Rideau Terrace,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Paramount Properties-Fire Alarm,14-1859RS,AI,,NA,,,,,,,,580.0,,,,,FA,80 Rideau Terrace,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Paramount Properties-Route,14-1859RS,AI,,NA,,,,,,,,580.0,,,,,"FE,EL",80 Rideau Terrace,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Paramount Properties-Sprinkler,14-1775RS,AI,,NA,,,,,,,,580.0,,,,,"SPR,WET",1177 Cummings Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Paramount Properties-Fire Alarm,14-1775RS,AI,,NA,,,,,,,,580.0,,,,,FA,1177 Cummings Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Paramount Properties-Route,14-1775RS,AI,,NA,,,,,,,,580.0,,,,,"FE,EL",1177 Cummings Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,17-1569-REV,AI,,100174.0,,,,,,,,3162.0,,,,,PREACTION,"125 Sussex Dr, 2nd Floor,TwrA, ISIC Room (Global A",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,17-1570-REV,SAI,,100174.0,,,,,,,,1407.6,,,,,PREACTION,"125 Sussex Drive, EWRC, Library (Global Affairs)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,17-1570-REV,AI,,100174.0,,,,,,,,1407.6,,,,,PREACTION,"125 Sussex Drive, EWRC, Library (Global Affairs)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Monitoring Services  Fire,11-1307JV,MONITORING,,NA,,2021-02-01,02/01/2011,2021-01-31,,,,780.0,,,,,,1900 City Park Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Capital Intergral-Monitoring,11-1457RS,MONITORING,,NA,,2021-10-01,10/01/2011,2021-09-30,,,,360.0,,,,,ELEVATOR,"556 Laurier Avenue West, CCC 289",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Capital Intergral-Monitoring Services Fire,11-1457RS,MONITORING,,NA,,2021-10-01,10/01/2011,2021-09-30,,,,804.0,,,,,,"556 Laurier Avenue West, CCC 289",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,14-1045,AI,,100174.0,,,,,,,,388.0,,,,,HYD,"125 Sussex Drive, Lester B. Pearson Bldg.",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,"Transport Canada, Finance and Administration-Route",15-1247MT,AI,,NA,,,,,,,,695.0,,,,,FE,330 Sparks-Tower C and 112 Kent-Tower B,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Crown Property Management-Monitoring Services  Fire,19-1529WI,MONITORING,,,,2021-02-01,02/01/2019,2021-01-31,,,,780.0,,,,,,1525 Carling Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Crown Property Management-Monitoring Services  Fire,19-1529WI,MONITORING,,,,2021-02-01,02/01/2019,2021-01-31,,,,780.0,,,,,,1545 Carling Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Crown Property Management-Monitoring Services  Fire,19-1529WI,MONITORING,,,,2021-02-01,02/01/2019,2021-01-31,,,,780.0,,,,,,1565 Carling Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Monitoring Services  Fire,RS Quote,MONITORING,,NA,,,,,,,,780.0,,,,,,130 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Regional Group-Monitoring Services  Fire,RS Quote,MONITORING,,NA,,,,,,,,780.0,,,,,,100 Colonnade Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Compass Commercial Realty ITF Proreit Acquisition (1) LP-Monitoring Services   Fire,RS Quote,MONITORING,,NA,,,,,,,,195.0,,,,,,2 Gurdwara - Hunt Club Crossing,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Monitoring Services  Fire,RS Quote,MONITORING,,NA,,,,,,,,780.0,,,,,,1400 Blair Place,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Monitoring Services  Fire,RS Quote,MONITORING,,NA,,,,,,,,780.0,,,,,,1410 Blair Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Monitoring Services  Fire,RS Quote,MONITORING,,NA,,,,,,,,780.0,,,,,,1420 Blair Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Monitoring Services  Fire,RS Quote,MONITORING,,NA,,,,,,,,780.0,,,,,,1430 Blair Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,,SAI,,100174.0,,,,,,,,0.0,,,,,FLCS,RCMP - LH Nicholson,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,,AI,,100174.0,,,,,,,,0.0,,,,,PREACTION,RCMP - LH Nicholson,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,,AI,,100174.0,,,,,,,,0.0,,,,,FLCS,RCMP - LH Nicholson,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Telesat Canada-Route,18-1134,,,NA,,,,,,,,300.0,,,,,FE,"1601 Telesat Court, Telesat Cda areas only",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,17-1249JP,AI,,100174.0,,,,,,,,1162.8,,,,,HYD,"625 du Carrefour, Gatineau, Gatineau Preserv. Ctre",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Fire Alarm,17-1249JP,AI,,100174.0,,,,,,,,1162.8,,,,,FA,"625 du Carrefour, Gatineau, Gatineau Preserv. Ctre",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,17-1249JP,S-AI,,100174.0,,,,,,,,1162.8,,,,,HYD,"625 du Carrefour, Gatineau, Gatineau Preserv. Ctre",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Fire Alarm,17-1249JP,S-AI,,100174.0,,,,,,,,1162.8,,,,,FA,"625 du Carrefour, Gatineau, Gatineau Preserv. Ctre",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,"2350648 Ontario Inc., Daniel B. Warren-Route",15-1625MT,AI,,NA,,,,,,,,150.0,,,,,FE,881 Lady Ellen Place,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Dream Industrial LP-Fire Alarm,15-1366MT,MI,,NA,,2021-01-01,01/01/2015,2020-12-31,,,,300.0,,,,,FA,"29 de Varennes, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Secur Fire-Fire Alarm,,,,NA,,,,,,,,0.0,,,,,FA,889 Lady Ellen Place,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OCDSB-Route,Tender 18-004,,,,,2021-02-01,02/01/2018,2021-01-31,,,,0.0,,,,,"FE,FHC",Various Sites,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,S-AI,,100174.0,,,,,,,,0.0,,,,,"SPR,DRY,PREACTION","Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,SAI,,100174.0,,,,,,,,0.0,,,,,FLCS,Sir Charles Tupper,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BentallKennedy (Canada) LP II-Sprinkler,Tender,BI,,NA,,,,,,,,0.0,,,,,"SPR,WET",77 Metcalfe Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
